RUN	Id	Dam	Sire
2	8	0	0
2	9	0	0
2	10	0	0
2	11	0	0
2	12	0	0
2	13	0	0
2	14	0	0
2	15	0	0
2	16	0	0
2	17	0	0
2	18	0	0
2	19	0	0
2	20	0	0
2	21	0	0
2	22	0	0
2	23	0	0
2	24	0	0
2	25	0	0
2	26	0	0
2	27	0	0
2	28	0	0
2	29	0	0
2	30	0	0
2	31	0	0
2	32	0	0
2	33	0	0
2	34	0	0
2	35	0	0
2	36	0	0
2	37	0	0
2	38	0	0
2	39	0	0
2	40	0	0
2	41	0	0
2	42	0	0
2	43	0	0
2	44	0	0
2	45	0	0
2	46	0	0
2	47	0	0
2	48	0	0
2	49	0	0
2	50	0	0
2	51	0	0
2	52	0	0
2	53	0	0
2	54	0	0
2	55	0	0
2	56	0	0
2	57	0	0
2	58	0	0
2	59	0	0
2	60	0	0
2	61	0	0
2	62	0	0
2	63	0	0
2	64	0	0
2	65	27	14
2	66	48	12
2	67	21	7
2	68	35	17
2	69	39	5
2	70	21	16
2	71	25	16
2	72	40	6
2	73	21	17
2	74	52	20
2	75	27	9
2	76	46	3
2	77	59	16
2	78	49	1
2	79	42	13
2	80	45	14
2	81	46	12
2	82	51	8
2	83	36	3
2	84	34	16
2	85	28	19
2	86	52	1
2	87	63	11
2	88	47	9
2	89	31	14
2	90	24	13
2	91	36	6
2	92	39	8
2	93	21	14
2	94	49	10
2	95	51	2
2	96	43	10
2	97	31	19
2	98	57	6
2	99	44	15
2	100	48	10
2	101	60	6
2	102	50	17
2	103	63	2
2	104	38	11
2	105	57	6
2	106	62	13
2	107	58	8
2	108	25	14
2	109	62	13
2	110	64	8
2	111	49	7
2	112	34	14
2	113	44	6
2	114	29	9
2	115	34	19
2	116	53	14
2	117	40	20
2	118	21	12
2	119	42	8
2	120	60	5
2	121	23	1
2	122	26	6
2	123	61	8
2	124	51	14
2	125	63	7
2	126	49	10
2	127	34	1
2	128	24	14
2	129	49	7
2	130	24	16
2	131	32	4
2	132	38	14
2	133	34	1
2	134	38	7
2	135	30	10
2	136	64	7
2	137	45	7
2	138	46	6
2	139	55	2
2	140	41	9
2	141	36	11
2	142	48	15
2	143	42	20
2	144	22	17
2	145	39	16
2	146	22	5
2	147	46	11
2	148	25	15
2	149	63	16
2	150	46	18
2	151	51	16
2	152	58	9
2	153	34	2
2	154	37	2
2	155	44	19
2	156	22	13
2	157	34	14
2	158	34	16
2	159	34	10
2	160	38	8
2	161	62	10
2	162	32	19
2	163	53	11
2	164	38	2
2	165	32	7
2	166	59	17
2	167	59	17
2	168	46	1
2	169	43	8
2	170	52	16
2	171	63	8
2	172	29	17
2	173	44	9
2	174	21	10
2	175	39	3
2	176	54	12
2	177	30	18
2	178	54	16
2	179	22	15
2	180	35	19
2	181	30	20
2	182	63	17
2	183	46	7
2	184	173	113
2	185	134	89
2	186	165	85
2	187	182	1
2	188	165	107
2	189	164	113
2	190	169	74
2	191	172	80
2	192	182	126
2	193	29	85
2	194	41	101
2	195	151	68
2	196	149	113
2	197	152	126
2	198	149	1
2	199	148	68
2	200	171	1
2	201	140	120
2	202	134	80
2	203	181	101
2	204	29	86
2	205	53	113
2	206	161	86
2	207	21	89
2	208	39	80
2	209	142	85
2	210	169	68
2	211	149	113
2	212	182	85
2	213	160	101
2	214	171	18
2	215	53	18
2	216	142	74
2	217	39	113
2	218	142	101
2	219	134	101
2	220	182	68
2	221	171	120
2	222	164	68
2	223	21	74
2	224	154	18
2	225	172	1
2	226	165	113
2	227	165	68
2	228	142	85
2	229	177	107
2	230	140	86
2	231	177	120
2	232	45	89
2	233	149	101
2	234	181	107
2	235	171	113
2	236	149	107
2	237	169	126
2	238	170	113
2	239	178	85
2	240	165	80
2	241	53	107
2	242	152	113
2	243	41	85
2	244	172	113
2	245	182	86
2	246	134	113
2	247	154	113
2	248	149	113
2	249	177	126
2	250	45	113
2	251	21	101
2	252	165	68
2	253	130	101
2	254	181	113
2	255	149	18
2	256	161	74
2	257	164	113
2	258	128	18
2	259	171	113
2	260	140	113
2	261	128	18
2	262	151	18
2	263	130	120
2	264	134	113
2	265	161	107
2	266	164	126
2	267	130	107
2	268	160	113
2	269	169	126
2	270	161	86
2	271	53	86
2	272	140	86
2	273	149	68
2	274	164	74
2	275	160	101
2	276	164	74
2	277	172	68
2	278	45	74
2	279	149	74
2	280	131	1
2	281	131	18
2	282	151	1
2	283	130	1
2	284	160	85
2	285	154	107
2	286	169	101
2	287	21	126
2	288	177	18
2	289	182	89
2	290	45	89
2	291	169	89
2	292	45	126
2	293	173	80
2	294	160	68
2	295	173	101
2	296	131	68
2	297	148	85
2	298	131	113
2	299	149	101
2	300	39	89
2	301	128	68
2	302	140	18
2	303	154	80
2	304	148	74
2	305	173	80
2	306	53	120
2	307	165	68
2	308	41	68
2	309	177	86
2	310	171	1
2	311	275	216
2	312	21	234
2	313	279	223
2	314	45	234
2	315	291	199
2	316	264	242
2	317	254	199
2	318	275	196
2	319	275	217
2	320	277	218
2	321	294	242
2	322	275	187
2	323	309	190
2	324	275	223
2	325	273	190
2	326	304	242
2	327	309	187
2	328	279	234
2	329	279	234
2	330	304	234
2	331	45	187
2	332	45	218
2	333	252	191
2	334	294	187
2	335	273	218
2	336	266	187
2	337	277	187
2	338	264	187
2	339	266	190
2	340	45	187
2	341	285	234
2	342	275	190
2	343	294	187
2	344	280	196
2	345	45	187
2	346	272	242
2	347	45	199
2	348	272	187
2	349	272	190
2	350	285	190
2	351	294	1
2	352	284	190
2	353	252	193
2	354	279	234
2	355	264	242
2	356	291	187
2	357	45	217
2	358	45	190
2	359	41	234
2	360	45	223
2	361	45	234
2	362	45	187
2	363	274	187
2	364	264	187
2	365	304	190
2	366	294	187
2	367	288	223
2	368	41	242
2	369	254	218
2	370	45	1
2	371	273	187
2	372	288	234
2	373	294	234
2	374	266	187
2	375	45	187
2	376	45	187
2	377	254	187
2	378	275	242
2	379	294	218
2	380	255	242
2	381	273	187
2	382	277	187
2	383	279	234
2	384	309	217
2	385	304	187
2	386	41	196
2	387	275	187
2	388	379	354
2	389	373	343
2	390	379	343
2	391	373	354
2	392	382	314
2	393	369	343
2	394	377	342
2	395	384	339
2	396	375	312
2	397	384	314
2	398	376	354
2	399	379	339
2	400	366	311
2	401	366	314
2	402	372	343
2	403	373	343
2	404	373	312
2	405	376	354
2	406	364	343
2	407	379	314
2	408	376	312
2	409	364	344
2	410	379	344
2	411	382	342
2	412	367	339
2	413	384	354
2	414	379	344
2	415	377	354
2	416	382	311
2	417	366	311
2	418	384	314
2	419	382	354
2	420	384	311
2	421	366	312
2	422	376	314
2	423	384	314
2	424	366	314
2	425	381	314
2	426	385	312
2	427	376	343
2	428	382	314
2	429	384	339
2	430	362	1
2	431	384	314
2	432	385	312
2	433	373	354
2	434	372	344
2	435	365	354
2	436	21	343
2	437	362	314
2	438	382	344
2	439	365	343
2	440	365	343
2	441	376	312
2	442	378	343
2	443	365	342
2	444	384	343
2	445	375	312
2	446	382	342
2	447	360	343
2	448	377	343
2	449	382	314
2	450	362	354
2	451	373	314
2	452	362	343
2	453	372	312
2	454	376	343
2	455	369	314
2	456	373	343
2	457	21	311
2	458	366	342
2	459	387	314
2	460	381	342
2	461	366	342
2	462	378	354
2	463	362	342
2	464	384	339
2	465	381	343
2	466	362	344
2	467	384	312
2	468	376	339
2	469	367	343
2	470	362	312
2	471	366	354
2	472	376	344
2	473	375	314
2	474	384	344
2	475	366	354
2	476	366	314
2	477	377	344
2	478	378	354
2	479	378	311
2	480	373	342
2	481	21	314
2	482	384	311
2	483	376	312
2	484	366	314
2	485	367	311
2	486	373	1
2	487	362	354
2	488	384	312
2	489	366	344
2	490	384	312
2	491	377	312
2	492	369	314
2	493	366	354
2	494	378	344
2	495	360	343
2	496	362	343
2	497	384	314
2	498	360	344
2	499	367	314
2	500	21	314
2	501	367	354
2	502	384	343
2	503	375	343
2	504	482	412
2	505	490	404
2	506	378	1
2	507	360	412
2	508	360	425
2	509	366	425
2	510	476	428
2	511	456	428
2	512	474	441
2	513	474	389
2	514	360	428
2	515	459	389
2	516	366	422
2	517	366	441
2	518	499	425
2	519	463	404
2	520	474	412
2	521	467	1
2	522	463	392
2	523	446	389
2	524	463	404
2	525	486	441
2	526	474	428
2	527	495	440
2	528	456	389
2	529	474	425
2	530	499	428
2	531	495	422
2	532	495	441
2	533	483	438
2	534	462	389
2	535	366	428
2	536	482	440
2	537	366	422
2	538	378	392
2	539	360	425
2	540	459	425
2	541	497	389
2	542	499	425
2	543	476	438
2	544	463	441
2	545	485	428
2	546	476	392
2	547	490	392
2	548	486	438
2	549	463	440
2	550	499	441
2	551	366	422
2	552	378	441
2	553	444	404
2	554	495	440
2	555	444	438
2	556	459	425
2	557	490	441
2	558	462	412
2	559	459	425
2	560	485	438
2	561	446	428
2	562	446	441
2	563	463	440
2	564	556	511
2	565	556	524
2	566	540	526
2	567	543	530
2	568	553	530
2	569	555	530
2	570	553	526
2	571	546	511
2	572	476	524
2	573	552	511
2	574	556	511
2	575	555	1
2	576	554	515
2	577	555	526
2	578	556	530
2	579	456	524
2	580	546	530
2	581	542	524
2	582	553	524
2	583	578	574
2	584	581	574
2	585	582	1
2	586	582	570
2	587	21	574
2	588	578	1
2	589	577	574
2	590	578	570
2	591	578	570
2	592	578	570
2	593	581	574
2	594	578	574
2	595	577	1
2	596	577	570
2	597	577	570
2	598	580	574
2	599	582	570
2	600	578	570
2	601	580	570
2	602	21	1
2	603	577	1
2	604	578	574
2	605	580	570
2	606	577	574
2	607	21	570
2	608	577	570
2	609	577	1
2	610	580	570
2	611	577	570
2	612	578	574
2	613	578	570
2	614	578	570
2	615	578	570
2	616	577	570
2	617	616	589
2	618	598	589
2	619	597	589
2	620	598	595
2	621	600	595
2	622	582	595
2	623	21	595
2	624	600	595
2	625	582	595
2	626	21	589
2	627	21	595
2	628	597	595
2	629	597	595
2	630	597	589
2	631	598	589
2	632	616	595
2	633	21	589
2	634	616	595
2	635	616	589
2	636	598	589
2	637	598	589
2	638	21	595
2	639	21	595
2	640	600	595
2	641	616	595
2	642	611	589
2	643	582	595
2	644	616	589
2	645	582	589
2	646	21	595
2	647	616	595
2	648	616	595
2	649	21	589
2	650	616	589
2	651	611	595
2	652	598	595
2	653	597	589
2	654	21	595
2	655	21	589
2	656	611	589
2	657	616	595
2	658	21	595
2	659	582	595
2	660	597	595
2	661	598	595
2	662	600	595
2	663	611	595
2	664	582	595
2	665	616	595
2	666	598	589
2	667	21	589
2	668	21	595
2	669	600	595
2	670	616	595
2	671	611	595
2	672	600	589
2	673	600	595
2	674	598	589
2	675	598	589
2	676	582	595
2	677	600	589
2	678	597	589
2	679	598	595
2	680	611	589
2	681	600	595
2	682	616	595
2	683	598	589
2	684	582	589
2	685	598	595
2	686	598	595
2	687	582	595
2	688	611	589
2	689	597	589
2	690	600	595
2	691	597	595
2	692	597	595
2	693	683	620
2	694	678	624
2	695	683	624
2	696	675	624
2	697	674	644
2	698	674	624
2	699	683	620
2	700	678	624
2	701	669	628
2	702	663	624
2	703	683	624
2	704	680	624
2	705	661	653
2	706	688	620
2	707	669	624
2	708	661	624
2	709	680	620
2	710	673	644
2	711	669	644
2	712	663	620
2	713	672	644
2	714	666	624
2	715	678	624
2	716	669	644
2	717	674	624
2	718	674	644
2	719	666	653
2	720	678	624
2	721	681	644
2	722	672	620
2	723	669	649
2	724	674	624
2	725	669	644
2	726	674	628
2	727	683	628
2	728	674	624
2	729	663	628
2	730	689	620
2	731	678	628
2	732	674	644
2	733	688	624
2	734	674	624
2	735	666	653
2	736	674	620
2	737	674	649
2	738	674	624
2	739	666	639
2	740	681	620
2	741	674	624
2	742	681	644
2	743	680	628
2	744	658	653
2	745	674	620
2	746	666	624
2	747	674	624
2	748	689	644
2	749	683	649
2	750	675	620
2	751	674	628
2	752	663	624
2	753	674	624
2	754	661	620
2	755	669	624
2	756	663	653
2	757	674	644
2	758	672	649
2	759	672	653
2	760	675	624
2	761	675	649
2	762	666	624
2	763	658	649
2	764	673	620
2	765	666	644
2	766	663	624
2	767	674	644
2	768	674	653
2	769	688	628
2	770	673	628
2	771	680	706
2	772	741	728
2	773	757	706
2	774	741	718
2	775	762	706
2	776	736	700
2	777	658	728
2	778	736	706
2	779	736	700
2	780	758	729
2	781	766	718
2	782	736	699
2	783	730	728
2	784	754	649
2	785	766	706
2	786	759	706
2	787	741	649
2	788	688	706
2	789	736	706
2	790	744	718
2	791	688	706
2	792	688	718
2	793	762	728
2	794	761	718
2	795	758	699
2	796	766	699
2	797	741	699
2	798	749	728
2	799	688	728
2	800	762	728
2	801	754	729
2	802	759	706
2	803	680	706
2	804	688	706
2	805	736	718
2	806	759	649
2	807	749	728
2	808	762	649
2	809	761	706
2	810	749	699
2	811	761	706
2	812	741	729
2	813	736	718
2	814	757	728
2	815	766	706
2	816	770	718
2	817	766	699
2	818	756	699
2	819	766	728
2	820	757	700
2	821	730	699
2	822	688	718
2	823	680	718
2	824	766	728
2	825	766	700
2	826	658	728
2	827	680	728
2	828	756	699
2	829	762	718
2	830	821	783
2	831	823	790
2	832	800	783
2	833	829	785
2	834	800	785
2	835	807	649
2	836	823	783
2	837	800	783
2	838	822	783
2	839	741	797
2	840	813	785
2	841	816	777
2	842	814	783
2	843	658	797
2	844	822	797
2	845	658	790
2	846	815	783
2	847	816	797
2	848	814	790
2	849	816	790
2	850	816	797
2	851	822	777
2	852	816	790
2	853	821	785
2	854	822	777
