RUN	Id	Dam	Sire
2	8	0	0
2	9	0	0
2	10	0	0
2	11	0	0
2	12	0	0
2	13	0	0
2	14	0	0
2	15	0	0
2	16	0	0
2	17	0	0
2	18	0	0
2	19	0	0
2	20	0	0
2	21	0	0
2	22	0	0
2	23	0	0
2	24	0	0
2	25	0	0
2	26	0	0
2	27	0	0
2	28	0	0
2	29	0	0
2	30	0	0
2	31	0	0
2	32	0	0
2	33	0	0
2	34	0	0
2	35	0	0
2	36	0	0
2	37	0	0
2	38	0	0
2	39	0	0
2	40	0	0
2	41	0	0
2	42	0	0
2	43	0	0
2	44	0	0
2	45	0	0
2	46	0	0
2	47	0	0
2	48	0	0
2	49	0	0
2	50	0	0
2	51	0	0
2	52	0	0
2	53	0	0
2	54	0	0
2	55	0	0
2	56	0	0
2	57	0	0
2	58	0	0
2	59	0	0
2	60	0	0
2	61	0	0
2	62	0	0
2	63	0	0
2	64	0	0
2	65	27	14
2	66	48	12
2	67	21	7
2	68	35	17
2	69	39	5
2	70	21	16
2	71	25	16
2	72	40	5
2	73	21	17
2	74	52	19
2	75	27	9
2	76	46	3
2	77	59	15
2	78	49	1
2	79	42	12
2	80	45	14
2	81	45	12
2	82	50	8
2	83	36	3
2	84	34	16
2	85	28	19
2	86	51	1
2	87	63	11
2	88	47	9
2	89	31	13
2	90	24	13
2	91	36	6
2	92	39	8
2	93	21	14
2	94	49	10
2	95	51	2
2	96	42	10
2	97	31	19
2	98	56	6
2	99	44	15
2	100	48	10
2	101	60	6
2	102	50	17
2	103	63	2
2	104	38	11
2	105	57	6
2	106	62	12
2	107	58	8
2	108	24	14
2	109	62	13
2	110	64	8
2	111	49	7
2	112	34	14
2	113	44	6
2	114	29	9
2	115	34	19
2	116	53	13
2	117	40	20
2	118	21	12
2	119	42	8
2	120	60	5
2	121	23	1
2	122	26	6
2	123	61	8
2	124	51	13
2	125	63	6
2	126	49	10
2	127	34	1
2	128	24	14
2	129	48	7
2	130	24	16
2	131	32	4
2	132	38	13
2	133	34	1
2	134	38	7
2	135	29	10
2	136	64	7
2	137	45	7
2	138	46	6
2	139	55	2
2	140	41	9
2	141	36	11
2	142	48	14
2	143	42	20
2	144	22	17
2	145	39	16
2	146	22	4
2	147	45	11
2	148	25	15
2	149	63	16
2	150	46	18
2	151	50	16
2	152	58	9
2	153	34	2
2	154	37	2
2	155	43	19
2	156	22	13
2	157	34	14
2	158	34	16
2	159	34	10
2	160	38	8
2	161	62	10
2	162	32	19
2	163	53	11
2	164	38	2
2	165	32	7
2	166	59	18
2	167	59	17
2	168	46	1
2	169	42	8
2	170	52	15
2	171	63	8
2	172	29	17
2	173	43	9
2	174	21	10
2	175	39	3
2	176	54	12
2	177	29	18
2	178	54	16
2	179	22	15
2	180	35	19
2	181	30	20
2	182	63	17
2	183	46	7
2	184	173	114
2	185	133	89
2	186	165	86
2	187	131	1
2	188	165	89
2	189	163	76
2	190	154	76
2	191	154	81
2	192	131	101
2	193	29	65
2	194	42	101
2	195	182	126
2	196	182	76
2	197	172	126
2	198	182	1
2	199	147	68
2	200	172	1
2	201	139	121
2	202	133	81
2	203	181	101
2	204	29	86
2	205	45	114
2	206	160	86
2	207	21	89
2	208	29	81
2	209	177	65
2	210	154	68
2	211	150	114
2	212	131	86
2	213	159	101
2	214	172	18
2	215	45	18
2	216	177	76
2	217	39	114
2	218	142	101
2	219	173	101
2	220	131	68
2	221	181	121
2	222	163	68
2	223	21	76
2	224	151	18
2	225	154	1
2	226	142	114
2	227	142	68
2	228	142	86
2	229	177	107
2	230	139	107
2	231	177	121
2	232	39	89
2	233	182	101
2	234	181	89
2	235	181	114
2	236	170	107
2	237	154	101
2	238	182	114
2	239	178	65
2	240	165	81
2	241	54	89
2	242	151	114
2	243	42	86
2	244	168	114
2	245	131	107
2	246	173	114
2	247	151	81
2	248	182	81
2	249	177	126
2	250	45	114
2	251	21	89
2	252	165	68
2	253	147	101
2	254	181	114
2	255	148	18
2	256	160	76
2	257	163	81
2	258	171	18
2	259	172	114
2	260	139	81
2	261	171	18
2	262	182	65
2	263	147	121
2	264	133	114
2	265	130	107
2	266	163	126
2	267	130	107
2	268	160	76
2	269	154	101
2	270	160	107
2	271	54	86
2	272	139	107
2	273	150	68
2	274	163	76
2	275	159	89
2	276	163	76
2	277	154	68
2	278	45	76
2	279	170	68
2	280	131	1
2	281	139	18
2	282	182	1
2	283	130	1
2	284	159	86
2	285	151	89
2	286	154	101
2	287	21	101
2	288	177	18
2	289	131	89
2	290	39	89
2	291	154	89
2	292	45	126
2	293	159	81
2	294	159	126
2	295	173	101
2	296	139	126
2	297	147	86
2	298	139	114
2	299	150	101
2	300	39	89
2	301	171	68
2	302	139	18
2	303	154	81
2	304	147	68
2	305	173	81
2	306	54	81
2	307	165	126
2	308	42	126
2	309	177	86
2	310	181	1
2	311	279	217
2	312	21	242
2	313	288	217
2	314	45	234
2	315	275	192
2	316	286	242
2	317	284	192
2	318	279	192
2	319	275	192
2	320	307	184
2	321	297	222
2	322	275	192
2	323	277	190
2	324	279	217
2	325	266	190
2	326	285	242
2	327	277	192
2	328	309	234
2	329	309	234
2	330	285	234
2	331	45	188
2	332	45	184
2	333	277	192
2	334	294	234
2	335	266	184
2	336	291	234
2	337	280	192
2	338	286	234
2	339	291	190
2	340	45	188
2	341	254	234
2	342	279	190
2	343	297	192
2	344	296	192
2	345	45	188
2	346	271	242
2	347	45	192
2	348	271	192
2	349	271	190
2	350	254	190
2	351	297	1
2	352	284	190
2	353	277	242
2	354	309	234
2	355	286	222
2	356	274	192
2	357	45	192
2	358	45	190
2	359	310	234
2	360	45	217
2	361	45	234
2	362	45	234
2	363	275	192
2	364	286	188
2	365	304	190
2	366	297	234
2	367	301	217
2	368	310	222
2	369	284	184
2	370	45	1
2	371	266	234
2	372	309	234
2	373	297	234
2	374	291	234
2	375	45	234
2	376	45	201
2	377	284	188
2	378	279	242
2	379	294	184
2	380	275	242
2	381	266	234
2	382	280	234
2	383	309	195
2	384	277	192
2	385	285	234
2	386	310	192
2	387	279	201
2	388	381	344
2	389	373	343
2	390	381	343
2	391	373	355
2	392	382	314
2	393	362	343
2	394	377	342
2	395	384	339
2	396	366	311
2	397	373	314
2	398	375	355
2	399	382	339
2	400	376	313
2	401	372	314
2	402	376	343
2	403	373	343
2	404	373	311
2	405	378	342
2	406	364	343
2	407	379	314
2	408	378	311
2	409	369	344
2	410	381	344
2	411	382	342
2	412	364	339
2	413	373	344
2	414	379	344
2	415	365	342
2	416	382	311
2	417	372	311
2	418	384	343
2	419	382	344
2	420	384	313
2	421	372	311
2	422	378	314
2	423	384	314
2	424	367	314
2	425	375	314
2	426	385	311
2	427	378	343
2	428	382	314
2	429	373	339
2	430	362	1
2	431	384	314
2	432	385	311
2	433	373	344
2	434	366	344
2	435	367	355
2	436	21	343
2	437	384	314
2	438	382	344
2	439	387	343
2	440	387	343
2	441	375	311
2	442	378	343
2	443	387	314
2	444	384	343
2	445	366	311
2	446	382	342
2	447	360	343
2	448	377	343
2	449	382	314
2	450	362	342
2	451	373	314
2	452	384	343
2	453	376	311
2	454	378	343
2	455	362	314
2	456	373	343
2	457	360	313
2	458	372	342
2	459	367	314
2	460	381	342
2	461	372	314
2	462	385	344
2	463	384	342
2	464	384	339
2	465	375	343
2	466	362	344
2	467	384	311
2	468	378	339
2	469	366	343
2	470	384	311
2	471	372	344
2	472	378	344
2	473	366	314
2	474	384	344
2	475	372	355
2	476	367	314
2	477	377	344
2	478	378	355
2	479	378	313
2	480	373	314
2	481	21	314
2	482	384	313
2	483	378	311
2	484	372	314
2	485	366	311
2	486	373	1
2	487	362	355
2	488	373	311
2	489	372	344
2	490	373	311
2	491	365	311
2	492	362	314
2	493	372	344
2	494	378	344
2	495	360	343
2	496	384	343
2	497	384	314
2	498	385	344
2	499	366	343
2	500	360	314
2	501	366	355
2	502	384	343
2	503	366	343
2	504	482	413
2	505	490	405
2	506	444	388
2	507	444	413
2	508	444	426
2	509	367	390
2	510	499	393
2	511	456	441
2	512	479	439
2	513	474	423
2	514	444	441
2	515	474	423
2	516	378	423
2	517	378	388
2	518	459	426
2	519	463	405
2	520	474	429
2	521	467	1
2	522	463	441
2	523	446	423
2	524	463	405
2	525	486	439
2	526	474	429
2	527	495	423
2	528	462	390
2	529	474	426
2	530	459	393
2	531	495	423
2	532	495	388
2	533	483	413
2	534	462	390
2	535	378	429
2	536	500	441
2	537	378	423
2	538	360	441
2	539	444	426
2	540	459	426
2	541	497	390
2	542	499	426
2	543	476	413
2	544	463	413
2	545	446	393
2	546	476	441
2	547	483	441
2	548	486	413
2	549	463	423
2	550	499	388
2	551	367	423
2	552	444	439
2	553	444	405
2	554	495	441
2	555	444	413
2	556	459	390
2	557	490	439
2	558	462	413
2	559	459	390
2	560	487	413
2	561	446	393
2	562	446	439
2	563	463	423
2	564	556	511
2	565	556	524
2	566	540	511
2	567	543	527
2	568	553	527
2	569	555	527
2	570	553	511
2	571	542	511
2	572	476	524
2	573	552	511
2	574	548	511
2	575	555	1
2	576	554	515
2	577	555	511
2	578	556	527
2	579	456	524
2	580	546	527
2	581	542	524
2	582	553	524
2	583	578	574
2	584	581	574
2	585	582	1
2	586	582	564
2	587	577	574
2	588	582	1
2	589	577	574
2	590	578	564
2	591	578	564
2	592	578	564
2	593	581	574
2	594	578	574
2	595	577	1
2	596	577	564
2	597	577	564
2	598	580	574
2	599	582	564
2	600	578	564
2	601	580	564
2	602	21	1
2	603	577	564
2	604	578	574
2	605	580	564
2	606	577	574
2	607	21	564
2	608	577	564
2	609	577	1
2	610	580	564
2	611	577	574
2	612	578	574
2	613	578	564
2	614	578	564
2	615	578	564
2	616	577	564
2	617	616	583
2	618	598	583
2	619	597	583
2	620	598	595
2	621	600	595
2	622	582	595
2	623	21	595
2	624	600	595
2	625	582	595
2	626	21	583
2	627	21	595
2	628	597	595
2	629	597	595
2	630	597	583
2	631	598	583
2	632	616	595
2	633	21	583
2	634	616	595
2	635	616	595
2	636	598	583
2	637	598	583
2	638	21	595
2	639	21	595
2	640	600	595
2	641	616	595
2	642	598	583
2	643	582	595
2	644	616	583
2	645	582	583
2	646	21	595
2	647	616	595
2	648	616	595
2	649	21	583
2	650	616	583
2	651	611	595
2	652	598	595
2	653	597	583
2	654	21	595
2	655	21	583
2	656	611	583
2	657	616	595
2	658	21	595
2	659	21	595
2	660	597	595
2	661	598	595
2	662	600	595
2	663	611	595
2	664	582	595
2	665	616	595
2	666	598	583
2	667	21	583
2	668	21	595
2	669	600	595
2	670	616	595
2	671	611	595
2	672	600	583
2	673	600	595
2	674	598	583
2	675	598	583
2	676	582	595
2	677	600	583
2	678	597	583
2	679	598	595
2	680	611	583
2	681	600	595
2	682	616	595
2	683	598	583
2	684	582	583
2	685	598	595
2	686	598	595
2	687	582	595
2	688	611	583
2	689	597	583
2	690	600	595
2	691	597	595
2	692	597	595
2	693	665	629
2	694	674	645
2	695	665	641
2	696	678	645
2	697	663	645
2	698	674	620
2	699	683	629
2	700	674	625
2	701	670	617
2	702	688	645
2	703	665	625
2	704	676	620
2	705	661	653
2	706	689	620
2	707	670	641
2	708	661	620
2	709	681	629
2	710	670	645
2	711	683	645
2	712	688	629
2	713	670	645
2	714	666	620
2	715	674	625
2	716	683	645
2	717	663	641
2	718	674	645
2	719	666	653
2	720	674	620
2	721	674	645
2	722	670	617
2	723	683	617
2	724	674	620
2	725	670	645
2	726	674	617
2	727	683	617
2	728	674	641
2	729	688	617
2	730	672	620
2	731	674	617
2	732	674	645
2	733	672	625
2	734	674	620
2	735	666	653
2	736	674	629
2	737	688	617
2	738	663	645
2	739	666	620
2	740	674	620
2	741	663	641
2	742	674	653
2	743	681	617
2	744	658	653
2	745	674	629
2	746	666	620
2	747	674	620
2	748	672	645
2	749	665	617
2	750	682	620
2	751	674	617
2	752	688	620
2	753	663	620
2	754	681	629
2	755	670	620
2	756	688	653
2	757	663	645
2	758	670	617
2	759	670	653
2	760	682	620
2	761	682	617
2	762	665	645
2	763	658	617
2	764	670	629
2	765	666	645
2	766	688	620
2	767	674	653
2	768	674	653
2	769	673	617
2	770	672	617
2	771	681	693
2	772	741	728
2	773	757	693
2	774	741	702
2	775	758	693
2	776	762	702
2	777	688	701
2	778	736	693
2	779	736	693
2	780	758	719
2	781	766	719
2	782	736	719
2	783	730	728
2	784	754	617
2	785	766	693
2	786	759	693
2	787	754	617
2	788	688	693
2	789	736	693
2	790	744	719
2	791	688	693
2	792	688	702
2	793	758	728
2	794	762	702
2	795	758	729
2	796	766	729
2	797	741	719
2	798	748	701
2	799	688	728
2	800	758	701
2	801	770	719
2	802	759	693
2	803	681	693
2	804	688	693
2	805	736	719
2	806	759	617
2	807	748	701
2	808	761	617
2	809	762	693
2	810	748	729
2	811	762	693
2	812	754	719
2	813	736	719
2	814	756	701
2	815	766	693
2	816	770	719
2	817	766	729
2	818	757	729
2	819	766	701
2	820	757	702
2	821	744	729
2	822	688	719
2	823	681	702
2	824	766	728
2	825	766	702
2	826	658	728
2	827	681	701
2	828	757	729
2	829	761	702
2	830	820	797
2	831	823	789
2	832	800	784
2	833	829	771
2	834	800	617
2	835	816	617
2	836	823	779
2	837	800	784
2	838	822	784
2	839	741	797
2	840	820	771
2	841	816	779
2	842	813	784
2	843	762	797
2	844	822	797
2	845	658	789
2	846	815	797
2	847	816	797
2	848	813	789
2	849	816	789
2	850	816	797
2	851	822	779
2	852	816	789
2	853	820	771
2	854	822	779
